nodo_id,latitud,longitud
8050594965,-11.9132137,-76.9576178
8050594968,-11.9124334,-76.9573376
8050594971,-11.9128741,-76.9578656
8050594973,-11.9122747,-76.9572182
8050594977,-11.9117714,-76.9576322
8050594979,-11.9095702,-76.9567998
8050594982,-11.9098287,-76.9562191
8050616592,-11.909524,-76.9555037
8050616600,-11.9110412,-76.9561373
8050616609,-11.9112905,-76.9564699
8050616612,-11.9116737,-76.9567528
8050616613,-11.9118547,-76.9567703
8050616615,-11.9123153,-76.9567555
8050766405,-11.9740156,-77.0171897
8050766417,-11.9741704,-77.0166398
8050766425,-11.9742766,-77.0173702
8050766433,-11.9750284,-77.018406
8050766434,-11.9748871,-77.0186883
8050766438,-11.9745075,-77.0174016
8050766445,-11.9767772,-77.0156474
8050766459,-11.9757205,-77.0151586
8050766466,-11.9764702,-77.016094
8050766467,-11.9757467,-77.0175659
8050795687,-11.9747017,-77.0191008
8051179149,-11.8698472,-76.9481993
8051922720,-11.9575951,-77.0111802
8051922722,-11.9573379,-77.0114189
8051922727,-11.956884,-77.0120224
8064030445,-11.9428228,-76.9962296
8076622833,-12.019063,-76.9567055
8076622845,-12.0191227,-76.9567014
8105396157,-11.9819902,-77.011133
8105396158,-11.981807,-77.011482
8105396159,-11.9821806,-77.0112457
8105396160,-11.9817742,-77.0110238
8105396161,-11.9819763,-77.0116643
8105847651,-11.9570468,-77.0016822
8105847652,-11.957064,-77.0018159
8105847653,-11.9571305,-77.002195
8111793247,-11.9031887,-76.9701076
8111793257,-11.9022963,-76.9730097
8111793261,-11.9036166,-76.9749879
8111793262,-11.9034287,-76.9731432
8111793267,-11.9035509,-76.972079
8111793284,-11.9033356,-76.9714943
8111793294,-11.9039826,-76.969893
8111793306,-11.9039865,-76.9726288
8111793308,-11.9042542,-76.9705689
8111793311,-11.9044839,-76.9705528
8111793314,-11.904274,-76.9721876
8111793315,-11.9051676,-76.9683936
8111797211,-11.9073853,-76.9722037
8111817017,-11.9057391,-76.969381
8111817018,-11.9050678,-76.9693083
8111817019,-11.9048054,-76.9686618
8111817020,-11.9047503,-76.9692493
8111817028,-11.9047214,-76.969665
8111817031,-11.9045718,-76.9721299
8111821314,-11.9064396,-76.9705582
8111821316,-11.9072573,-76.9730813
8111824223,-11.9064772,-76.9724141
8111824224,-11.9054759,-76.9719501
8111824225,-11.9065507,-76.9716927
8111824227,-11.9071753,-76.9725028
8111824228,-11.9056028,-76.9723031
8111841822,-11.9057248,-76.9748447
8111841823,-11.9060651,-76.974847
8111841824,-11.9057347,-76.974989
8111841825,-11.9061649,-76.9750884
8111841826,-11.9066399,-76.9734925
8111841827,-11.9065695,-76.9741451
8111841829,-11.9064166,-76.9741279
8111841832,-11.9069781,-76.9751218
8111841833,-11.9072173,-76.9760031
8111841835,-11.9069365,-76.9755685
8111841839,-11.9065231,-76.9763544
8111841840,-11.9065874,-76.9759306
8111841841,-11.9066425,-76.97559
8111841842,-11.9065869,-76.9754772
8111841843,-11.9078892,-76.9731947
8111841844,-11.9078078,-76.9737929
8111858100,-11.91637,-76.9746642
8111858113,-11.9149017,-76.9714862
8111868138,-11.9140357,-76.9728541
8111868139,-11.9131381,-76.9710477
8111868140,-11.9121067,-76.9715372
8111868141,-11.9130489,-76.971682
8111868142,-11.9144632,-76.9719128
8111868143,-11.9130043,-76.971969
8111868145,-11.9126631,-76.9722506
8111868146,-11.9129623,-76.9722426
8111868147,-11.9126395,-76.9725162
8111868149,-11.9138226,-76.9726836
8111868151,-11.9161851,-76.9705421
8111868156,-11.9160066,-76.9713816
8111868157,-11.9157337,-76.9717196
8111868160,-11.9150671,-76.970542
8111868161,-11.9153453,-76.9706896
8111868163,-11.9158491,-76.9710356
8111868164,-11.9160696,-76.971167
8111868165,-11.9166312,-76.9712475
8111868166,-11.91629,-76.9712207
8111868178,-11.9172584,-76.9763101
8111868182,-11.9170807,-76.9779349
8111868194,-11.9159436,-76.9767165
8111868195,-11.9156431,-76.9767071
8111868196,-11.9153269,-76.9766951
8111868210,-11.9144097,-76.9750925
8111868211,-11.9143073,-76.9748148
8111868212,-11.9142692,-76.9741926
8111880019,-11.9135764,-76.9731465
8111880023,-11.9141852,-76.9724652
8111880024,-11.9150329,-76.9738895
8111880028,-11.9142928,-76.9730955
8111880029,-11.9142692,-76.9730124
8111880033,-11.9146157,-76.9722962
8111880038,-11.9143033,-76.9721715
8111880050,-11.9130948,-76.9714004
8111880056,-11.9113614,-76.971273
8111880060,-11.9114283,-76.9707674
8111880061,-11.9117043,-76.9703981
8111880064,-11.9126701,-76.9697681
8111880065,-11.91244,-76.9701156
8111880066,-11.9121463,-76.9705144
8111880067,-11.9134583,-76.9706333
8111880068,-11.9131853,-76.9706628
8111895920,-11.9150566,-76.9730204
8111895928,-11.9155342,-76.9755229
8111895929,-11.9149463,-76.9741228
8111895932,-11.9144548,-76.9752525
8111895933,-11.914096,-76.9748484
8111895934,-11.9135567,-76.9745104
8111895935,-11.9140772,-76.9739333
8111895939,-11.913747,-76.9735189
8111895940,-11.9132247,-76.9732457
8111895941,-11.9130148,-76.9736561
8111895944,-11.9136109,-76.9732371
8111933136,-11.9192832,-76.9744098
8111933173,-11.9174842,-76.9774353
8111933197,-11.9172531,-76.9749959
8111933198,-11.9173608,-76.9741792
8111933200,-11.916996,-76.9750294
8111933202,-11.9169593,-76.9746029
8111933204,-11.9184998,-76.9691098
8111933208,-11.9179368,-76.9698326
8111933210,-11.9176573,-76.9727374
8111933211,-11.9180471,-76.9714031
8111933214,-11.9178804,-76.9727709
8111934979,-11.9187937,-76.969901
8111934980,-11.920098,-76.9698729
8111934981,-11.9192374,-76.9702455
8111934983,-11.918932,-76.969508
8111934985,-11.9190404,-76.969787
8111934986,-11.9193396,-76.9696569
8111934997,-11.9183843,-76.9695497
8111934998,-11.9183423,-76.9698769
8111935002,-11.9190037,-76.9702336
8111935003,-11.9182977,-76.9720978
8111935022,-11.9181822,-76.9730747
8111935052,-11.9176836,-76.9745292
8111935059,-11.9174487,-76.9756289
8111935060,-11.9173659,-76.9762907
8111935064,-11.9159685,-76.976058
8111935066,-11.915672,-76.976046
8111935067,-11.9153636,-76.9759655
8111976996,-11.899992,-76.9684044
8111977003,-11.9018822,-76.9679115
8111977005,-11.9016106,-76.9677467
8111977006,-11.9012975,-76.9682537
8111977007,-11.9013366,-76.9675804
8111977012,-11.9010169,-76.9680436
8111977014,-11.9005832,-76.9677786
8111977015,-11.9001757,-76.9684875
8111977016,-11.9008737,-76.9672995
8111983240,-11.9061255,-76.9669265
8111983243,-11.9051413,-76.9664933
8111983245,-11.9053723,-76.9668379
8111990859,-11.9197306,-76.9727428
8111990872,-11.9200075,-76.9713414
8111990873,-11.9199038,-76.9710289
8111990874,-11.9196995,-76.9705478
8111990876,-11.9204156,-76.9708653
8111990877,-11.9201676,-76.9708961
8111990878,-11.9198042,-76.9700001
8111990879,-11.9197017,-76.9697066
8111990881,-11.9195203,-76.970123
8111990883,-11.9187439,-76.9690391
8111990905,-11.9184696,-76.9684902
8111990914,-11.9206833,-76.9679672
8111991701,-11.9099428,-76.9640847
8111991702,-11.9093556,-76.9649507
8111994023,-11.922351,-76.9684674
8111994024,-11.9225557,-76.9681107
8111994032,-11.9207202,-76.9671726
8111994536,-11.9031283,-76.9694598
8111998900,-11.9076232,-76.963743
8111998901,-11.9078631,-76.9634449
8111998902,-11.9080466,-76.9631635
8111998903,-11.908691,-76.9636094
8111998904,-11.907527,-76.9628039
8111998905,-11.9073328,-76.9630694
8111998906,-11.9085159,-76.963907
8112009445,-11.9242511,-76.9704046
8112009446,-11.9249093,-76.9712714
8112009455,-11.9255882,-76.9696006
8112009456,-11.9254254,-76.9699627
8112009462,-11.9242288,-76.9712529
8112009463,-11.9239532,-76.9675595
8112009465,-11.9234546,-76.9677606
8112009466,-11.9236828,-76.9680865
8112009467,-11.9237484,-76.9684017
8112009469,-11.9237406,-76.9691661
8112009473,-11.9241716,-76.9697341
8112009481,-11.9245036,-76.9696523
8112009485,-11.924528,-76.9705474
8127434698,-11.9801854,-77.0203471
8127434703,-11.9802078,-77.0202499
8127434707,-11.9802885,-77.0202611
8140769585,-12.0145602,-76.9794162
8140769588,-12.0148449,-76.97892
8141639573,-11.9412113,-77.0011319
8141639583,-11.941308,-77.0025288
8141639584,-11.9405259,-77.0011609
8141639590,-11.9407202,-77.0009979
8141639591,-11.9407497,-77.0009442
8141639592,-11.9408148,-77.0004242
8141639593,-11.9429477,-77.0047955
8141639594,-11.9427547,-77.0050067
8141639595,-11.9433323,-77.0051767
8141639604,-11.9425125,-77.0043323
8141660621,-11.9435602,-77.0050239
8141660626,-11.942533,-77.0039085
8141660630,-11.9423061,-77.0040866
8141660640,-11.9407419,-77.004979
8141660643,-11.9392625,-77.0053131
8141660644,-11.9399231,-77.0061806
8141660645,-11.9390742,-77.0055731
8141660646,-11.9398531,-77.0045814
8141660647,-11.9399802,-77.0043962
8141660648,-11.9396252,-77.0048328
8141660650,-11.940303,-77.0049803
8141660654,-11.9394806,-77.0042929
8141660655,-11.9414186,-77.0050316
8141660660,-11.941175,-77.0036882
8141660661,-11.9412039,-77.0040552
8141908839,-11.9298377,-77.0029573
8141908877,-11.9316131,-77.004388
8141908913,-11.930628,-77.0027911
8141908927,-11.9322021,-77.0022625
8141908947,-11.9329297,-77.0025042
8141913041,-11.9296446,-76.998535
8141913047,-11.9294371,-76.9989193
8141913054,-11.9301155,-76.999272
8141913091,-11.9307703,-77.0001919
8141913098,-11.9301281,-77.0002529
8141913102,-11.9301332,-77.0002362
8141913112,-11.9309538,-77.000968
8141935519,-11.9311817,-77.0013563
8141935520,-11.9313415,-77.0012832
8141935537,-11.930366,-77.0021265
8141935544,-11.9323342,-77.0025381
8141935547,-11.9318855,-77.0030927
8141935571,-11.9322582,-77.0038715
8142189109,-11.9496088,-76.9663122
8142202329,-11.9478659,-76.9652262
8142202391,-11.9471979,-76.9692151
8142202393,-11.9467492,-76.9696429
8142202394,-11.9474465,-76.9689045
8142212826,-11.9500864,-76.9675529
8142212855,-11.9479475,-76.9683396
8142212859,-11.9511255,-76.9602605
8142212880,-11.9506774,-76.962462
8142212904,-11.9498417,-76.9641759
8142218423,-11.9504387,-76.9676148
8142218431,-11.9504993,-76.967599
8142218434,-11.9512376,-76.9678331
8142218435,-11.9516202,-76.9680557
8142220019,-11.9521777,-76.9683618
8142220020,-11.9518944,-76.9681925
8142220022,-11.9517287,-76.9681029
8142220023,-11.9516503,-76.9679949
8142220029,-11.9514652,-76.9673929
8142220030,-11.9515158,-76.9672515
8142220107,-11.9536161,-76.9619368
8142220108,-11.9539235,-76.9621387
8142220879,-11.9526646,-76.9634084
8142220908,-11.9515531,-76.9628811
8142220909,-11.9511583,-76.963398
8142283643,-11.933953,-76.9455797
8142283649,-11.9353452,-76.9434933
8142283652,-11.9349535,-76.9434953
8142283663,-11.9342443,-76.9433342
8142283664,-11.9344726,-76.9434263
8142283665,-11.9341272,-76.9441795
8142283666,-11.9338559,-76.9448068
8142283667,-11.9347324,-76.9434223
8142283668,-11.9346334,-76.9436464
8142283669,-11.9343591,-76.9442859
8142283673,-11.9336473,-76.9447158
8142283674,-11.9344201,-76.943547
8142283675,-11.9348934,-76.9437676
8142283683,-11.9345974,-76.9443953
8142283685,-11.9343506,-76.9449753
8142313424,-11.9326154,-76.9477736
8142313437,-11.9325386,-76.9486231
8142313449,-11.9328218,-76.9471993
8142313454,-11.9319953,-76.9490173
8142313471,-11.9321338,-76.9505979
8142712080,-12.0079713,-76.9661487
8142712087,-12.0083386,-76.9673117
8142712116,-12.0100184,-76.9674272
8142715218,-12.0097619,-76.9676091
8142715232,-12.0105857,-76.9670384
8142715235,-12.0107548,-76.9667246
8142767169,-12.0083268,-76.9665364
8142767191,-12.0087708,-76.9677816
8142767194,-12.0110524,-76.9672818
8142775460,-11.9415665,-77.0049378
8142775465,-11.9421603,-77.0046827
8142775466,-11.9419235,-77.0044657
8142775470,-11.9414687,-77.0039812
8142775476,-11.9417498,-77.0033673
8142775477,-11.9419465,-77.0036258
8142813674,-11.9178347,-76.9543455
8142871187,-11.9308118,-76.9731438
8142871188,-11.9311354,-76.9732712
8142871189,-11.9314515,-76.9733788
8142871190,-11.931565,-76.9734375
8142871191,-11.9312553,-76.9738667
8142871192,-11.931626,-76.9730041
8142871206,-11.9313262,-76.97237
8142871208,-11.9311672,-76.9728094
8142871209,-11.9325963,-76.9731646
8142871210,-11.9328769,-76.9731691
8142871212,-11.9335004,-76.9732088
8142884520,-11.933217,-76.9734616
8142884522,-11.9330149,-76.9734549
8142884525,-11.9306806,-76.9723097
8142884538,-11.9323431,-76.9733155
8142884539,-11.9313078,-76.9728649
8142884574,-11.9273368,-76.9711945
8142884575,-11.9282649,-76.972252
8142884654,-11.9310069,-76.9742186
8142884669,-11.9308951,-76.9738601
8142884679,-11.9305696,-76.9737425
8142884711,-11.9284175,-76.9715441
8142884763,-11.9280747,-76.9704482
8150438461,-12.0239932,-77.0011994
8153531563,-11.9652439,-77.0113507
8153576117,-11.9434957,-76.9982766
8153576118,-11.9433253,-76.9974129
8153576119,-11.943345,-76.9976297
8153576120,-11.9432808,-76.9982642
8153576121,-11.9428586,-76.9979498
8153576122,-11.9421382,-76.9978915
8153576123,-11.9428835,-76.997603
8153576129,-11.9428322,-76.9982786
8153576131,-11.9427491,-76.9989193
8153576132,-11.9427824,-76.9986811
8153576137,-11.9447283,-76.9988783
8153576138,-11.9437545,-76.9987644
8153576146,-11.9430683,-76.9982594
8153576154,-11.9421111,-76.9982445
8153576170,-11.9421865,-76.9972621
8153626786,-11.9334334,-76.9823237
8153628183,-11.929706,-76.9841157
8153628186,-11.9295498,-76.9839164
8153628218,-11.9326816,-76.9833925
8153628219,-11.9332517,-76.9832061
8153628221,-11.9327007,-76.9828877
8153628222,-11.9321968,-76.9825302
8153628230,-11.9317764,-76.9828632
8153628250,-11.9315971,-76.9821872
8153628284,-11.9311192,-76.9828884
8153635518,-11.9312821,-76.9832194
8153635553,-11.9312393,-76.9828883
8153635610,-11.9300256,-76.9840188
8153635624,-11.9298225,-76.9841831
8153635626,-11.9314561,-76.9834857
8153635634,-11.9311591,-76.9828968
8154133466,-11.9761471,-77.0285506
8154133479,-11.9766568,-77.0284979
8154133512,-11.9774876,-77.0266589
8154133517,-11.9776746,-77.0264975
8154133527,-11.9782359,-77.0264106
8154133549,-11.9786893,-77.0256138
8154133553,-11.9789642,-77.0249252
8154133560,-11.979216,-77.0239502
8154167622,-11.975972,-77.029424
8154167637,-11.9755231,-77.0291621
8154167672,-11.976445,-77.0271422
8154167677,-11.9765017,-77.0277523
8154167678,-11.9761606,-77.0269476
8154167684,-11.9768472,-77.0274126
8154167686,-11.9765109,-77.0258386
8154167710,-11.9766263,-77.0252036
8154182771,-11.9782859,-77.0273139
8154182814,-11.9787864,-77.0275826
8154187221,-11.9782626,-77.0276771
8154187231,-11.9785594,-77.0281332
8154187245,-11.9734941,-77.0291309
8154187257,-11.9736116,-77.0286251
8154187285,-11.9740136,-77.0279965
8154242588,-11.8871247,-76.9513214
8154279763,-11.890273,-76.9532955
8154279793,-11.8918216,-76.9523621
8154294247,-11.8939125,-76.9500693
8154294251,-11.893416,-76.9499159
8154315735,-11.8878813,-76.9495102
8154315763,-11.8889437,-76.9507239
8154315780,-11.8886667,-76.9514622
8154315793,-11.8883134,-76.953943
8154317911,-11.8897034,-76.9532123
8154323950,-11.8893382,-76.9526093
8154323963,-11.8891595,-76.9529569
8154323967,-11.8899364,-76.9534806
8154323982,-11.8891883,-76.9532486
8154324030,-11.8892514,-76.9542931
8154324036,-11.8893683,-76.9545519
8156823773,-12.0240661,-76.981393
8156823774,-12.0241127,-76.9812555
8156823775,-12.0242032,-76.981466
8156823780,-12.0249573,-76.9812311
8156823794,-12.0242649,-76.981342
8156936517,-12.0148987,-76.9821761
8156936525,-12.0164376,-76.981862
8158487419,-11.8822113,-76.9576822
8158487463,-11.8859725,-76.96496
8158487469,-11.8835435,-76.964677
8158487475,-11.8835383,-76.9636432
8158487478,-11.8839707,-76.9631578
8158487479,-11.8850237,-76.9642845
8158487480,-11.884224,-76.9634337
8158487481,-11.8834333,-76.9625726
8158487483,-11.8830328,-76.9634154
8158487484,-11.8826826,-76.9642241
8158487485,-11.8825235,-76.9646028
8158487490,-11.8827257,-76.9632802
8158487491,-11.8831661,-76.9623185
8158487497,-11.886343,-76.9643221
8158487498,-11.8857818,-76.964488
8158487499,-11.8891863,-76.9632297
8158487507,-11.8879421,-76.9646536
8158487510,-11.8874515,-76.9639814
8158488421,-11.8881505,-76.9661498
8158488434,-11.8909134,-76.9662961
8158488451,-11.8865197,-76.9668326
8158488492,-11.886777,-76.9682944
8158488493,-11.8861536,-76.9670954
8158488505,-11.8896379,-76.9665617
8158488506,-11.8871077,-76.9665
8163576102,-11.9172099,-76.9906868
8163576106,-11.9184089,-76.9916192
8163576453,-11.9193448,-76.9897977
8163576475,-11.9199624,-76.9909013
8163631035,-11.9819094,-76.966903
8163631041,-11.9816771,-76.9669653
8163631043,-11.9807576,-76.968352
8163631051,-11.9820143,-76.9675675
8163631053,-11.9822465,-76.9675528
8163646726,-11.9802997,-76.9704133
8163646781,-11.9836751,-76.9693954
8163646810,-11.9845344,-76.9704737
8163646836,-11.9837408,-76.9717035
8163646838,-11.9837933,-76.9721648
8163770904,-11.9501751,-76.9670694
8163777573,-11.9524599,-76.9685044
8163777585,-11.9497299,-76.9679466
8163777606,-11.9495749,-76.9669583
8163777612,-11.9502535,-76.9660637
8163777613,-11.9498743,-76.9626134
8163777620,-11.9492143,-76.9649683
8163777630,-11.9480735,-76.964768
8163777658,-11.9477906,-76.9659665
8163777666,-11.9491681,-76.9639828
8163777675,-11.9494958,-76.9651822
8163777691,-11.9501868,-76.9632124
8163790429,-11.9509648,-76.9459296
8163790430,-11.9514534,-76.9460267
8163790431,-11.9519037,-76.9461078
8163790442,-11.9493756,-76.9460586
8164032257,-11.9578417,-76.9611455
8164032286,-11.9566134,-76.9599735
8164032287,-11.958953,-76.973054
8164040468,-11.9577979,-76.9599134
8164040471,-11.9579625,-76.9596438
8164040475,-11.9576912,-76.9585576
8164040492,-11.9563231,-76.9565507
8164040495,-11.9563161,-76.9568159
8164040524,-11.9566249,-76.9625198
8164040540,-11.9596905,-76.9627074
8164148756,-11.9582677,-76.9606284
8164148772,-11.9584949,-76.9627095
8164148780,-11.9615721,-76.9613409
8164148788,-11.9607943,-76.9622731
8164148789,-11.9609774,-76.961585
8164148865,-11.95873,-76.9564716
8164174044,-11.9519845,-76.9500524
8164174045,-11.9503847,-76.9505666
8164174052,-11.9515657,-76.9515424
8164174071,-11.9486887,-76.9518857
8164174072,-11.9479337,-76.9529826
8164177529,-11.9525596,-76.9560729
8164177530,-11.9539137,-76.9617771
8164177543,-11.9549715,-76.9581317
8164177549,-11.9520535,-76.9482452
8164177578,-11.956312,-76.9506033
8164233732,-11.9454866,-76.9691028
8164233743,-11.9563961,-76.9655447
8164233752,-11.9562664,-76.9665336
8164233756,-11.9538885,-76.9747196
8164233759,-11.9540373,-76.9737847
8164233774,-11.9532175,-76.9676555
8164233775,-11.95277,-76.9676811
8164233776,-11.9523953,-76.9676843
8164233778,-11.95187,-76.9675652
8164233780,-11.9550332,-76.9662073
8164233803,-11.9549238,-76.9707553
8164233804,-11.955618,-76.9700684
8164233815,-11.9562578,-76.97215
8164234513,-11.9725969,-76.9607066
8164234515,-11.971912,-76.9633299
8164240923,-11.9440107,-76.9613354
8164240931,-11.9459041,-76.9509308
8164240932,-11.9475971,-76.9517215
8164240980,-11.9467852,-76.9503992
8164240982,-11.9464663,-76.9507931
8164240989,-11.9463343,-76.9502637
8164240998,-11.955015,-76.9661303
8164241011,-11.957601,-76.9637067
8164250293,-11.9695716,-76.9567185
8164263328,-11.9700697,-76.9556957
8164263375,-11.9623478,-76.9518239
8164263405,-11.9606619,-76.9525496
8164263406,-11.9602561,-76.9515146
8164263411,-11.9612225,-76.9535036
8164263412,-11.9563056,-76.9508009
8164263420,-11.9549447,-76.9508308
8164263430,-11.9523545,-76.9663637
8164286824,-11.9781285,-76.96087
8164286831,-11.9781527,-76.9615434
8164286833,-11.974042,-76.9624689
8164286852,-11.9730642,-76.9631326
8164286853,-11.9734962,-76.9649246
8164286857,-11.9727605,-76.9643968
8164286858,-11.9722909,-76.9645498
8164286859,-11.9726666,-76.9658999
8164286860,-11.9732008,-76.9656569
8164286878,-11.9725378,-76.9653156
8164286885,-11.9720473,-76.9664699
8164286886,-11.9740313,-76.9647178
8164286888,-11.9730658,-76.9650929
8164286896,-11.9709996,-76.967091
8164286912,-11.9792481,-76.9599192
8164286915,-11.9785502,-76.9599914
8164286945,-11.97403,-76.9630848
8164286953,-11.9724218,-76.9629653
8164286955,-11.9724612,-76.9626389
8164286958,-11.9724575,-76.9615612
8164286962,-11.972131,-76.9613037
8164286963,-11.9717957,-76.961255
8164286964,-11.9718231,-76.9610699
8164286977,-11.9700436,-76.9551566
8164359153,-11.9713774,-76.9621754
8164359169,-11.9718621,-76.9628437
8164359171,-11.9727788,-76.9589755
8164359176,-11.9725734,-76.9580485
8164359179,-11.9725169,-76.9573074
8164401768,-11.9712996,-76.9567875
8164401780,-11.9709864,-76.9550932
8164401785,-11.9717074,-76.9547229
8164401817,-11.9729066,-76.9597293
8164401819,-11.9731808,-76.9589361
8164411106,-11.9671528,-76.9610883
8164411107,-11.9654179,-76.958248
8164433434,-11.9670984,-76.9577482
8164433435,-11.9666706,-76.9578331
8164433487,-11.9639391,-76.9608435
8164433488,-11.9646387,-76.9589281
8164433509,-11.9655708,-76.9604916
8164433525,-11.9678103,-76.9559842
8164433563,-11.9725358,-76.9597854
8164433564,-11.9722009,-76.9596716
8164451353,-12.0083158,-76.9689611
8164451376,-12.0075396,-76.9664001
8164451386,-12.0080543,-76.9677128
8164451398,-12.0070226,-76.966245
8164454968,-12.0089065,-76.9638064
8164454992,-12.0086521,-76.9622451
8164454993,-12.0083617,-76.9621881
8164454996,-12.0079925,-76.9620021
8164455005,-12.0079965,-76.9616664
8164455010,-12.0078718,-76.9608327
8166830451,-11.9863553,-77.0188648
8166830455,-11.9858364,-77.018736
8166830456,-11.9860483,-77.0185375
8166844026,-11.9166955,-76.9561815
8166849900,-11.9175471,-76.9581154
8166860233,-11.917962,-76.9576365
8166860234,-11.9174608,-76.9553843
8166860238,-11.9148702,-76.956085
8166860258,-11.9174847,-76.9563792
8166860260,-11.9171351,-76.9564873
8166879835,-11.9170419,-76.9595009
8166879844,-11.9169891,-76.9611245
8166879845,-11.9161696,-76.9601984
8166879848,-11.9168118,-76.9605539
8166879859,-11.9167795,-76.9609382
8166892962,-11.9122413,-76.9599903
8166892973,-11.9117025,-76.9610216
8166892974,-11.9118613,-76.961854
8166892990,-11.9115791,-76.9620516
8166899988,-11.9183253,-76.9625209
8166899996,-11.917904,-76.9622755
8166900007,-11.9171406,-76.9631536
8166900008,-11.9196418,-76.9589359
8166914332,-11.917683,-76.9611077
8166914333,-11.9202117,-76.9592322
8166914355,-11.9175166,-76.9618421
8166918868,-11.9131639,-76.9616344
8166918872,-11.913088,-76.96189
8166918876,-11.9140313,-76.9622185
8166918881,-11.9134242,-76.962541
8166929588,-11.9105209,-76.9602638
8166929593,-11.9104749,-76.9600281
8166929594,-11.9092001,-76.9606702
8166929606,-11.9105902,-76.9608616
8166937129,-11.9092552,-76.958786
8166946686,-11.9060323,-76.9566911
8166946697,-11.9064387,-76.9553021
8166967751,-11.9041814,-76.9558468
8166967764,-11.9043671,-76.9567595
8166971805,-11.9034695,-76.9548485
8166971807,-11.9030601,-76.954363
8166971810,-11.903339,-76.9547924
8166975056,-11.9004526,-76.9571025
8166975600,-11.8974369,-76.9572579
8166975601,-11.8983582,-76.9578875
8166984032,-11.9033672,-76.9560166
8166984033,-11.9041652,-76.9575075
8166984036,-11.9033278,-76.956484
8167005346,-11.902589,-76.9556451
8167005380,-11.9021795,-76.9538239
8167005410,-11.902009,-76.9552306
8167005420,-11.9043795,-76.9544575
8167005483,-11.9023698,-76.9550188
8167019060,-11.8984066,-76.9554078
8167019074,-11.8983398,-76.9558141
8167049111,-11.897664,-76.9568816
8167054537,-11.8971009,-76.9578954
8167056119,-11.9038448,-76.9481684
8167056167,-11.9008844,-76.9496582
8167062499,-11.900351,-76.9753165
8167062507,-11.8992597,-76.975995
8167062511,-11.9012089,-76.9751178
8167062665,-11.9009089,-76.9646105
8167062666,-11.9017006,-76.9651669
8167062819,-11.8995878,-76.9514139
8167062830,-11.8997465,-76.9522642
8167062892,-11.8975734,-76.9517264
8167073287,-11.9048411,-76.9804605
8167082887,-11.900803,-76.9744541
8167082899,-11.9012754,-76.9714136
8167082910,-11.8997848,-76.972776
8167084625,-11.9014552,-76.9716901
8167084661,-11.8997479,-76.9721983
8167084672,-11.9023541,-76.9705823
8167084687,-11.9003879,-76.9730478
8167084700,-11.9001101,-76.9733208
8167084706,-11.9011416,-76.9744625
8167089334,-11.8918355,-76.9763947
8167092927,-11.8954431,-76.9787047
8167092982,-11.8964278,-76.9774884
8167116520,-11.8946139,-76.9759055
8167116567,-11.8930161,-76.9766147
8167116591,-11.8923658,-76.9780034
8167116602,-11.8930836,-76.979602
8167120830,-11.8997505,-76.976282
8167121597,-11.9038149,-76.9759835
8167121603,-11.9045726,-76.9762853
8167121604,-11.9045423,-76.9758595
8167121605,-11.9042083,-76.97708
8167121616,-11.9046663,-76.9770317
8167131618,-11.9046427,-76.976966
8167131625,-11.9041998,-76.9768922
8167131645,-11.9033082,-76.9761896
8167131646,-11.9033094,-76.9766736
8167131655,-11.9017692,-76.9769214
8167132927,-11.9046715,-76.978755
8167132930,-11.9040934,-76.9801915
8167153940,-11.9048723,-76.9853264
8167153997,-11.9015971,-76.9817952
8167153998,-11.901448,-76.981787
8167154009,-11.90161,-76.9834703
8167159471,-11.8983962,-76.9800961
8167165663,-11.8991023,-76.978414
8167171548,-11.8978756,-76.9816022
8167172602,-11.9211294,-76.9916162
8167173323,-11.8995011,-76.9832276
8167173381,-11.9031556,-76.9866492
8167173382,-11.9024564,-76.9866058
8167179467,-11.9028766,-76.9887162
8167193035,-11.9233279,-76.9916899
8167817630,-11.9411132,-77.0099786
8167817632,-11.9419477,-77.0115128
8167817644,-11.9421104,-77.0118266
8167817656,-11.9412811,-77.0123631
8167817665,-11.9405972,-77.0124589
8167817666,-11.9406828,-77.0115557
8167838510,-11.9412529,-77.0065677
8167860363,-11.9384648,-77.0064126
8167860364,-11.938712,-77.0059298
8167860366,-11.9385779,-77.0064644
8167860380,-11.9403626,-77.0040649
8167861351,-11.9446151,-77.0070738
8167861355,-11.9442267,-77.0079522
8167869383,-11.941533,-77.0072266
8167898486,-11.9346222,-77.0070603
8167903516,-11.9989541,-76.982832
8168032839,-11.9945382,-76.9981528
8168032842,-11.9927794,-76.9989024
8168032855,-11.9931861,-76.9983217
8168032857,-11.9940692,-76.9960899
8168032910,-11.994006,-76.9978684
8168032913,-11.9941026,-76.9966485
8168032931,-11.9931953,-76.9950762
8168032933,-11.9930351,-76.9949247
8168032988,-11.9920422,-76.9929077
8168037725,-11.9932058,-76.9924933
8168037730,-11.9939193,-76.9957137
8168037736,-11.9945451,-76.9949703
8168037737,-11.9931717,-76.9934937
8168037751,-11.9943535,-76.9934479
8168038339,-11.9856838,-76.9952658
8206909124,-11.9826779,-76.9919756
8206909127,-11.9837945,-76.9920172
8206909128,-11.9846586,-76.9920237
8206909129,-11.9841146,-76.9923189
8206909131,-11.984112,-76.991934
8206909142,-11.984028,-76.9918723
8206977453,-11.9821455,-76.9916846
8206977456,-11.9825105,-76.9923392
8206977457,-11.9823084,-76.9922303
